,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated_v4,occurrence,occur,totalrelabunMax,totalrelabun_max_class,phytorelabunMax,phytorelabun_max_class,phytorelabunMedian,order_original,Curated_kind,CuratedASV,Genus_ASV,order.heatmap,Order.tax.heatmap,CO_log2FoldChange,CO_padj,CO_baseMean,Coastal_Offshore,CT_log2FoldChange,CT_padj,CT_baseMean,Coastal_Transition,TO_log2FoldChange,TO_padj,TO_baseMean,Transition_Offshore,DeSeq_Spatial,v2_Offshore_periodicity_qval,v2_Periodicity_Offshore,v2_Transition_periodicity_qval,v2_Periodicity_Transition,v2_Coastal_periodicity_qval,v2_Periodicity_Coastal,Periodicity_Spatial_v2
c96b3daddfd01718d9a6aebc98437692,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Oligoflexia,D_3__0319-6G20,D_4__0319-6G20,D_5__0319-6G20,D_6__uncultured_organism,c96b3daddfd01718d9a6aebc98437692,,rare,1.64,0.02,minor,NA,NA,NA,1892,HetProkaryote,ASV884,D_5__0319-6G20_ASV884,657,NA__D_5__0319-6G20_ASV884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4364249851b45f6add24bb97d8701439,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Oligoflexia,D_3__053A03-B-DI-P58,D_4__053A03-B-DI-P58,D_5__053A03-B-DI-P58,D_6__uncultured_marine,4364249851b45f6add24bb97d8701439,,rare,4.1,0.12,minor,NA,NA,NA,205,HetProkaryote,ASV2736,D_5__053A03-B-DI-P58_ASV2736,658,NA__D_5__053A03-B-DI-P58_ASV2736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ea8f3c8fdbf0468b43afa4147a2ea72c,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__A714019,D_6__uncultured_bacterium,ea8f3c8fdbf0468b43afa4147a2ea72c,,rare,0.55,0.13,minor,NA,NA,NA,1933,HetProkaryote,ASV2822,D_5__A714019_ASV2822,659,NA__D_5__A714019_ASV2822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1bbddf8bc8eefb21b9743b6524addad4,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__A714019,D_6__uncultured_bacterium,1bbddf8bc8eefb21b9743b6524addad4,,rare,0.82,0.02,minor,NA,NA,NA,1932,HetProkaryote,ASV775,D_5__A714019_ASV775,660,NA__D_5__A714019_ASV775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0aa54cf6b6eeda501856cd83c955d455,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__AB1,D_5__AB1,D_6__uncultured_Alphaproteobacteria,0aa54cf6b6eeda501856cd83c955d455,,rare,1.09,0.13,minor,NA,NA,NA,1771,HetProkaryote,ASV2787,D_5__AB1_ASV2787,661,NA__D_5__AB1_ASV2787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710b31fd3af1825b0d0bad41a7b76850,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__AB1,D_5__AB1,D_6__uncultured_Alphaproteobacteria,710b31fd3af1825b0d0bad41a7b76850,,rare,1.09,0.01,minor,NA,NA,NA,1770,HetProkaryote,ASV517,D_5__AB1_ASV517,662,NA__D_5__AB1_ASV517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4da0cb31505a4c6d98d9d800909bd238,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__AB1,D_5__AB1,,4da0cb31505a4c6d98d9d800909bd238,,rare,0.55,0.01,minor,NA,NA,NA,1806,HetProkaryote,ASV613,D_5__AB1_ASV613,663,NA__D_5__AB1_ASV613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1c610b9818d759564239bcfc39bd4e8f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__AB1,D_5__AB1,D_6__uncultured_Alphaproteobacteria,1c610b9818d759564239bcfc39bd4e8f,,rare,0.82,0.01,minor,NA,NA,NA,1807,HetProkaryote,ASV660,D_5__AB1_ASV660,664,NA__D_5__AB1_ASV660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01aaefe824df9b14ef03fa24a6119d8a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Acidisoma,D_6__uncultured_Alphaproteobacteria,01aaefe824df9b14ef03fa24a6119d8a,,rare,0.55,0.03,minor,NA,NA,NA,1575,HetProkaryote,ASV1431,D_5__Acidisoma_ASV1431,665,NA__D_5__Acidisoma_ASV1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693305b1e19f919a356c92aa57b08bac,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,D_6__Acinetobacter_baumannii,693305b1e19f919a356c92aa57b08bac,,rare,3.01,0.06,minor,NA,NA,NA,585,HetProkaryote,ASV2151,D_5__Acinetobacter_ASV2151,666,NA__D_5__Acinetobacter_ASV2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81ade937706ad7d54099eeab74fdb598,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Actibacter,,81ade937706ad7d54099eeab74fdb598,,rare,0.55,0.02,minor,NA,NA,NA,2395,HetProkaryote,ASV1026,D_5__Actibacter_ASV1026,667,NA__D_5__Actibacter_ASV1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492eed11e8ccae7011c918fe3ed49d47,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Actibacter,,492eed11e8ccae7011c918fe3ed49d47,,rare,1.09,0.05,minor,NA,NA,NA,2392,HetProkaryote,ASV1975,D_5__Actibacter_ASV1975,668,NA__D_5__Actibacter_ASV1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e48a85017aea666c1a85e8fcb2704bac,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Actibacter,,e48a85017aea666c1a85e8fcb2704bac,,rare,0.55,0.09,minor,NA,NA,NA,2393,HetProkaryote,ASV2456,D_5__Actibacter_ASV2456,669,NA__D_5__Actibacter_ASV2456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9f611515c40f041377630132cbf48a2,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Actibacter,,a9f611515c40f041377630132cbf48a2,,rare,4.37,0.14,minor,NA,NA,NA,2396,HetProkaryote,ASV2865,D_5__Actibacter_ASV2865,670,NA__D_5__Actibacter_ASV2865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a4b9b4ff1fce999490b7a1f68a1ffc47,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Actibacter,D_6__uncultured_bacterium,a4b9b4ff1fce999490b7a1f68a1ffc47,,rare,1.37,0.15,minor,NA,NA,NA,2394,HetProkaryote,ASV2906,D_5__Actibacter_ASV2906,671,NA__D_5__Actibacter_ASV2906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2b5a13f008bc6978b175a497e092f919,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,2b5a13f008bc6978b175a497e092f919,,rare,0.55,0.03,minor,NA,NA,NA,1292,HetProkaryote,ASV1142,D_5__AEGEAN-169_marine_group_ASV1142,672,NA__D_5__AEGEAN-169_marine_group_ASV1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d363d8986c5ae271dac3124af3b17c37,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__uncultured_bacterium,d363d8986c5ae271dac3124af3b17c37,,rare,0.82,0.04,minor,NA,NA,NA,1299,HetProkaryote,ASV1483,D_5__AEGEAN-169_marine_group_ASV1483,673,NA__D_5__AEGEAN-169_marine_group_ASV1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237b5f2c7ede578c7836e2300191cdb2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__alpha_proteobacterium,237b5f2c7ede578c7836e2300191cdb2,,rare,0.55,0.04,minor,NA,NA,NA,1283,HetProkaryote,ASV1497,D_5__AEGEAN-169_marine_group_ASV1497,674,NA__D_5__AEGEAN-169_marine_group_ASV1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777e9b7e3a72fa3b5d920217f54f8698,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__uncultured_marine,777e9b7e3a72fa3b5d920217f54f8698,,rare,0.82,0.04,minor,NA,NA,NA,1295,HetProkaryote,ASV1672,D_5__AEGEAN-169_marine_group_ASV1672,675,NA__D_5__AEGEAN-169_marine_group_ASV1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016006e9512c206218fab42b595ef21,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,2016006e9512c206218fab42b595ef21,,rare,1.37,0.07,minor,NA,NA,NA,1294,HetProkaryote,ASV2323,D_5__AEGEAN-169_marine_group_ASV2323,676,NA__D_5__AEGEAN-169_marine_group_ASV2323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f400d5fa4c72647c429cfe1eb34a90f3,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__unidentified_marine,f400d5fa4c72647c429cfe1eb34a90f3,,rare,6.01,0.08,minor,NA,NA,NA,1297,HetProkaryote,ASV2385,D_5__AEGEAN-169_marine_group_ASV2385,677,NA__D_5__AEGEAN-169_marine_group_ASV2385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b729df7b81a5d020d89d483739687522,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,b729df7b81a5d020d89d483739687522,,rare,2.46,0.12,minor,NA,NA,NA,1288,HetProkaryote,ASV2718,D_5__AEGEAN-169_marine_group_ASV2718,678,NA__D_5__AEGEAN-169_marine_group_ASV2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ac59a7dc587e607c5bd48910e7d770ef,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__uncultured_Alphaproteobacteria,ac59a7dc587e607c5bd48910e7d770ef,,rare,0.55,0.18,minor,NA,NA,NA,1290,HetProkaryote,ASV3004,D_5__AEGEAN-169_marine_group_ASV3004,679,NA__D_5__AEGEAN-169_marine_group_ASV3004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d8df7b46591a5a25e9426461cad4143f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,d8df7b46591a5a25e9426461cad4143f,,common,15.3,0.19,minor,NA,NA,NA,1286,HetProkaryote,ASV3040,D_5__AEGEAN-169_marine_group_ASV3040,680,NA__D_5__AEGEAN-169_marine_group_ASV3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23315c864d14614ae5edd231bff4e1ca,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,23315c864d14614ae5edd231bff4e1ca,,rare,3.28,0.24,minor,NA,NA,NA,1293,HetProkaryote,ASV3165,D_5__AEGEAN-169_marine_group_ASV3165,681,NA__D_5__AEGEAN-169_marine_group_ASV3165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bce206b7fc03e0a30e691e647d27d50c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__unidentified_marine,bce206b7fc03e0a30e691e647d27d50c,,common,11.75,0.79,abundant,NA,NA,NA,1296,HetProkaryote,ASV3518,D_5__AEGEAN-169_marine_group_ASV3518,682,NA__D_5__AEGEAN-169_marine_group_ASV3518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60a744fb8c5132965a9c1ece01012971,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,60a744fb8c5132965a9c1ece01012971,,common,21.04,0.81,abundant,NA,NA,NA,1291,HetProkaryote,ASV3525,D_5__AEGEAN-169_marine_group_ASV3525,683,NA__D_5__AEGEAN-169_marine_group_ASV3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b713526140d351be03dc486e5ae697fa,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,b713526140d351be03dc486e5ae697fa,,common,23.5,1.02,abundant,NA,NA,NA,1289,HetProkaryote,ASV3553,D_5__AEGEAN-169_marine_group_ASV3553,684,NA__D_5__AEGEAN-169_marine_group_ASV3553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6f90f20c48932c6fa85e669ec955f9ae,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,,6f90f20c48932c6fa85e669ec955f9ae,,common,54.92,1.06,abundant,NA,NA,NA,1287,HetProkaryote,ASV3558,D_5__AEGEAN-169_marine_group_ASV3558,685,NA__D_5__AEGEAN-169_marine_group_ASV3558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33929e899c6e7ee18fb4e7cd0426182b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__unidentified_marine,33929e899c6e7ee18fb4e7cd0426182b,,common,66.12,1.36,abundant,NA,NA,NA,1298,HetProkaryote,ASV3584,D_5__AEGEAN-169_marine_group_ASV3584,686,NA__D_5__AEGEAN-169_marine_group_ASV3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5b184fb18316e616fcac09a9ac1092ed,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__metagenome,5b184fb18316e616fcac09a9ac1092ed,,common,33.33,2.21,abundant,NA,NA,NA,1284,HetProkaryote,ASV3633,D_5__AEGEAN-169_marine_group_ASV3633,687,NA__D_5__AEGEAN-169_marine_group_ASV3633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995e870e22a2d7820986122b815b8f3c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__AEGEAN-169_marine_group,D_5__AEGEAN-169_marine_group,D_6__alpha_proteobacterium,995e870e22a2d7820986122b815b8f3c,,frequent,80.33,4.26,abundant,NA,NA,NA,1285,HetProkaryote,ASV3660,D_5__AEGEAN-169_marine_group_ASV3660,688,NA__D_5__AEGEAN-169_marine_group_ASV3660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18503051c06fa2bb2a49a54df2e03a3d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Alteromonadaceae,D_5__Aestuariibacter,,18503051c06fa2bb2a49a54df2e03a3d,,rare,0.82,0.04,minor,NA,NA,NA,665,HetProkaryote,ASV1691,D_5__Aestuariibacter_ASV1691,689,NA__D_5__Aestuariibacter_ASV1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fc7710b4753ee4e8452e22ef08e4910c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Alteromonadaceae,D_5__Aestuariibacter,,fc7710b4753ee4e8452e22ef08e4910c,,rare,5.19,0.06,minor,NA,NA,NA,664,HetProkaryote,ASV2124,D_5__Aestuariibacter_ASV2124,690,NA__D_5__Aestuariibacter_ASV2124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346d94c2142080df59f43556f190548f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Alteromonadaceae,D_5__Aestuariibacter,,346d94c2142080df59f43556f190548f,,rare,0.55,0.01,minor,NA,NA,NA,663,HetProkaryote,ASV636,D_5__Aestuariibacter_ASV636,691,NA__D_5__Aestuariibacter_ASV636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fa6af658a58db7e51ec3569b20ffd8d9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Cellvibrionaceae,D_5__Aestuariicella,D_6__uncultured_bacterium,fa6af658a58db7e51ec3569b20ffd8d9,,rare,3.83,0.03,minor,NA,NA,NA,789,HetProkaryote,ASV1336,D_5__Aestuariicella_ASV1336,692,NA__D_5__Aestuariicella_ASV1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8cef0dfedf9153c64d4a395dcaebf44d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Terasakiellaceae,D_5__Aestuariispira,,8cef0dfedf9153c64d4a395dcaebf44d,,rare,0.82,0.02,minor,NA,NA,NA,1571,HetProkaryote,ASV733,D_5__Aestuariispira_ASV733,693,NA__D_5__Aestuariispira_ASV733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669fb048a448932387287e41de463f01,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Psychromonadaceae,D_5__Agarivorans,D_6__Vibrio_sp.,669fb048a448932387287e41de463f01,,rare,0.82,0.01,minor,NA,NA,NA,649,HetProkaryote,ASV655,D_5__Agarivorans_ASV655,694,NA__D_5__Agarivorans_ASV655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43d34aa7aed85d6768a57530b3d3f1db,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales,D_4__Akkermansiaceae,D_5__Akkermansia,D_6__uncultured_bacterium,43d34aa7aed85d6768a57530b3d3f1db,,rare,0.82,0.03,minor,NA,NA,NA,3,HetProkaryote,ASV1438,D_5__Akkermansia_ASV1438,695,NA__D_5__Akkermansia_ASV1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cefba83d0658535c65a0b61ecaa4a65e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae1,D_5__Alcanivorax,,cefba83d0658535c65a0b61ecaa4a65e,,rare,0.55,0.09,minor,NA,NA,NA,578,HetProkaryote,ASV2506,D_5__Alcanivorax_ASV2506,696,NA__D_5__Alcanivorax_ASV2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9d05ce8a41e5e82df22963a418447bde,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae1,D_5__Alcanivorax,D_6__uncultured_bacterium,9d05ce8a41e5e82df22963a418447bde,,rare,1.37,0.14,minor,NA,NA,NA,504,HetProkaryote,ASV2862,D_5__Alcanivorax_ASV2862,697,NA__D_5__Alcanivorax_ASV2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b796864ecf2749264ba6736c4b8e7235,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae1,D_5__Alcanivorax,D_6__uncultured_bacterium,b796864ecf2749264ba6736c4b8e7235,,common,63.66,1.2,abundant,NA,NA,NA,503,HetProkaryote,ASV3571,D_5__Alcanivorax_ASV3571,698,NA__D_5__Alcanivorax_ASV3571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0d41130888bbd47dc52d73b7d9bbb491,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Pseudoalteromonadaceae,D_5__Algicola,D_6__uncultured_gamma,0d41130888bbd47dc52d73b7d9bbb491,,rare,1.37,0.02,minor,NA,NA,NA,657,HetProkaryote,ASV1045,D_5__Algicola_ASV1045,699,NA__D_5__Algicola_ASV1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d6b13297dff2e20ff14a498dcbe97b3b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Pseudoalteromonadaceae,D_5__Algicola,D_6__uncultured_bacterium,d6b13297dff2e20ff14a498dcbe97b3b,,rare,0.82,0.02,minor,NA,NA,NA,653,HetProkaryote,ASV930,D_5__Algicola_ASV930,700,NA__D_5__Algicola_ASV930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b8288f0f5fd58f9d776982cad8571741,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Hyphomonadaceae,D_5__Algimonas,D_6__uncultured_bacterium,b8288f0f5fd58f9d776982cad8571741,,rare,0.82,0.02,minor,NA,NA,NA,1718,HetProkaryote,ASV734,D_5__Algimonas_ASV734,701,NA__D_5__Algimonas_ASV734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fa293818271813fa2a3ca337b1deac77,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Algitalea,,fa293818271813fa2a3ca337b1deac77,,rare,0.82,0.03,minor,NA,NA,NA,2365,HetProkaryote,ASV1084,D_5__Algitalea_ASV1084,702,NA__D_5__Algitalea_ASV1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8136a78f5de8391d70ea5cc51ca27574,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Algitalea,D_6__uncultured_bacterium,8136a78f5de8391d70ea5cc51ca27574,,rare,0.55,0.03,minor,NA,NA,NA,2367,HetProkaryote,ASV1313,D_5__Algitalea_ASV1313,703,NA__D_5__Algitalea_ASV1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624e002118fbb46a8e7be59ba85d82fe,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Algitalea,D_6__uncultured_bacterium,624e002118fbb46a8e7be59ba85d82fe,,rare,0.55,0.05,minor,NA,NA,NA,2364,HetProkaryote,ASV1883,D_5__Algitalea_ASV1883,704,NA__D_5__Algitalea_ASV1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
