OTUID,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV
ed2451dca89bfa1de498c3c2d07584c7,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,ed2451dca89bfa1de498c3c2d07584c7
d108c9e6f8768a15ebfab34d546e0764,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,d108c9e6f8768a15ebfab34d546e0764
5b7884e9ab164fe5f8b33af586a1f058,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,5b7884e9ab164fe5f8b33af586a1f058
5e173bb4124ad0546d415932cf0e6537,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,5e173bb4124ad0546d415932cf0e6537
669ec05a4775751181af277cc20d8c99,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,669ec05a4775751181af277cc20d8c99
c54e4203d3138516e0b93b642be4b566,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,c54e4203d3138516e0b93b642be4b566
c47429d070e1f93c42ec830d816dd846,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,,c47429d070e1f93c42ec830d816dd846
3156281bfd9d101e9f9493946e832d99,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_Bacteriovoracaceae,3156281bfd9d101e9f9493946e832d99
e7e56ed7deebb27ce0bd821a368cc7cf,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_Bacteriovoracaceae,e7e56ed7deebb27ce0bd821a368cc7cf
51d1ce1a6526885ca2adc95425e2c7ce,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_Bacteriovoracaceae,51d1ce1a6526885ca2adc95425e2c7ce
0bdae62bc93d86ae233c418a20b92dbf,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_Bacteriovoracaceae,0bdae62bc93d86ae233c418a20b92dbf
5a94cb27c34c5f87406f58b18c6d09a9,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,,5a94cb27c34c5f87406f58b18c6d09a9
7ed8fce532aca324063a22decdcab96f,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,,7ed8fce532aca324063a22decdcab96f
2b3a0505a3a05f4bb364854f53480cf0,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,2b3a0505a3a05f4bb364854f53480cf0
116e6dfc79c153ab21da481bbf4b763d,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__uncultured_marine,116e6dfc79c153ab21da481bbf4b763d
c50c751177ae9c7046d839fdf857f7dc,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__Peredibacter,D_6__uncultured_bacterium,c50c751177ae9c7046d839fdf857f7dc
ce4502cdb0ecca3cdc1e3c67f832232e,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__Peredibacter,D_6__uncultured_bacterium,ce4502cdb0ecca3cdc1e3c67f832232e
f54c1f1035a8ae41bdea128726cb0573,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__Halobacteriovorax,D_6__uncultured_bacterium,f54c1f1035a8ae41bdea128726cb0573
51587df62e35cb514c44d67764f80669,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__Halobacteriovorax,D_6__uncultured_bacterium,51587df62e35cb514c44d67764f80669
4ac4bf0a471481a80a7fde1222d2f656,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,,4ac4bf0a471481a80a7fde1222d2f656
52e772bafcf38dc80278b25eb178aac0,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,,52e772bafcf38dc80278b25eb178aac0
5ba617d2b5ea55e1fdff541feda9ff31,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__marine_metagenome,5ba617d2b5ea55e1fdff541feda9ff31
0acafb7ba790e4d2fa4e6d055b73b162,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__Peredibacter,,0acafb7ba790e4d2fa4e6d055b73b162
55b1c91966b8e3aaf7aae634935da80e,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bacteriovoracales,D_4__Bacteriovoracaceae,D_5__Peredibacter,,55b1c91966b8e3aaf7aae634935da80e
9a8fb863e58bd7172a7cfc32dce0b216,D_0__Bacteria,D_0__Bacteria,D_1__Spirochaetota,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__Turneriella,D_6__uncultured_marine,9a8fb863e58bd7172a7cfc32dce0b216
7734ba70a43da88934239e443ddce405,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,,7734ba70a43da88934239e443ddce405
73a1ded01b7dd7bb1b1dd425e7d988d4,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,,,,73a1ded01b7dd7bb1b1dd425e7d988d4
491ac560c3a4f01690a03b73a819893e,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Peptostreptococcaceae,D_5__Romboutsia,,491ac560c3a4f01690a03b73a819893e
2f6e50a3aeea2fa36e941e079ade44b2,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Peptostreptococcaceae,D_5__Paeniclostridium,,2f6e50a3aeea2fa36e941e079ade44b2
c686d1393da0b2c0d80ed01288da7679,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,D_6__uncultured_bacterium,c686d1393da0b2c0d80ed01288da7679
02d52290d1bbfaaae5438476dbd8e4fa,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,D_6__uncultured_bacterium,02d52290d1bbfaaae5438476dbd8e4fa
5da59021785a26f8d4258b1168c27426,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,D_6__uncultured_bacterium,5da59021785a26f8d4258b1168c27426
125f90458f7ed1425d9ea11c12b15a45,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,D_6__uncultured_bacterium,125f90458f7ed1425d9ea11c12b15a45
0d297e50faab66e9fe81170b71f09bbc,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,D_6__uncultured_bacterium,0d297e50faab66e9fe81170b71f09bbc
7db7488e8ecee332af8c951ed2aabe74,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,D_4__Fusibacteraceae,D_5__Fusibacter,D_6__Clostridiales_bacterium,7db7488e8ecee332af8c951ed2aabe74
b3c1b67765482e9ea46fd26a1afc9a2c,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Lachnospirales,D_4__Lachnospiraceae,D_5__uncultured,,b3c1b67765482e9ea46fd26a1afc9a2c
73bca1f9b1ed6991afcd33d406de707b,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Lachnospirales,D_4__Lachnospiraceae,D_5__Tyzzerella,,73bca1f9b1ed6991afcd33d406de707b
4ca8f7ea71bff372af19c812e5db84b9,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Syntrophomonadia,D_3__Syntrophomonadales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,D_6__uncultured_bacterium,4ca8f7ea71bff372af19c812e5db84b9
77c8a6843b9ec3dd3db4eb84f1daac7a,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Moorellia,D_3__Moorellales,D_4__Moorellaceae,D_5__Moorella,D_6__Moorella_thermoacetica,77c8a6843b9ec3dd3db4eb84f1daac7a
0462a1610c630566105c9d36b2965a73,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae,D_5__Clostridium_sensu_stricto_1,D_6__uncultured_bacterium,0462a1610c630566105c9d36b2965a73
296f1cdf6fdf070d41eb761a55d9b564,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Lachnospirales,D_4__Lachnospiraceae,,,296f1cdf6fdf070d41eb761a55d9b564
391592eb381077516c96c7e2738830ed,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Lachnospirales,D_4__Lachnospiraceae,,,391592eb381077516c96c7e2738830ed
c96b3daddfd01718d9a6aebc98437692,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Oligoflexia,D_3__0319-6G20,D_4__0319-6G20,D_5__0319-6G20,D_6__uncultured_organism,c96b3daddfd01718d9a6aebc98437692
e7670efa701e9510c1f88312b9e1e350,D_0__Bacteria,D_0__Bacteria,D_1__Acidobacteriota,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Subgroup_10,,e7670efa701e9510c1f88312b9e1e350
d3ed8c66be3e443bccae2f2886412a1d,D_0__Bacteria,D_0__Bacteria,D_1__Acidobacteriota,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Subgroup_10,,d3ed8c66be3e443bccae2f2886412a1d
788d69504d8b709a18cf496db3355946,D_0__Bacteria,D_0__Bacteria,D_1__Acidobacteriota,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Subgroup_10,,788d69504d8b709a18cf496db3355946
e066b95724ce847351a0cc5c5c20ccda,D_0__Bacteria,D_0__Bacteria,D_1__Acidobacteriota,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Subgroup_10,,e066b95724ce847351a0cc5c5c20ccda
f9f9251b20d8c6ac22d907cc67fd71b6,D_0__Bacteria,D_0__Bacteria,D_1__Acidobacteriota,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Subgroup_10,D_6__uncultured_bacterium,f9f9251b20d8c6ac22d907cc67fd71b6
2b3c0b4c8d6d7486390edd229f890ee3,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,2b3c0b4c8d6d7486390edd229f890ee3
9df88b1c35efaacdc8bd803207dbe380,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,9df88b1c35efaacdc8bd803207dbe380
b37ac5e587a15e91d5c809c16674134a,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,b37ac5e587a15e91d5c809c16674134a
73a8f2b9f5c94148b7e4c0888d4f09b0,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,73a8f2b9f5c94148b7e4c0888d4f09b0
0dc0181bf582ef72f999f7b134a366ed,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,0dc0181bf582ef72f999f7b134a366ed
ec063461f775c6bd95222ae8b60d867c,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,ec063461f775c6bd95222ae8b60d867c
01ad11db7a90796289c74bf2946ee1c2,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,01ad11db7a90796289c74bf2946ee1c2
07d8d1fd25e139cc221ae7181b847e0a,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__uncultured_marine,07d8d1fd25e139cc221ae7181b847e0a
cd2616b3733d27c07ad0e251bfc47199,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__uncultured_bacterium,cd2616b3733d27c07ad0e251bfc47199
311200b813aa895e3f829b8af1581412,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__marine_metagenome,311200b813aa895e3f829b8af1581412
23cd14734fea75c6f172e5e8ad17df7b,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,23cd14734fea75c6f172e5e8ad17df7b
7a587d17960789a6706a98cc2e9daceb,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,7a587d17960789a6706a98cc2e9daceb
48cecdad6e1c60230113c98ca0efd9f3,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__marine_metagenome,48cecdad6e1c60230113c98ca0efd9f3
cbcaaa981b5913ccb03caa844d55826e,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__marine_metagenome,cbcaaa981b5913ccb03caa844d55826e
aba954ad05abe4ca90f627af2e0b319e,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,aba954ad05abe4ca90f627af2e0b319e
f198eb8dbab38bd4c66d4ebc6769990d,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__marine_metagenome,f198eb8dbab38bd4c66d4ebc6769990d
15295759e0ec79ad5cfe2ee9eeece183,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,15295759e0ec79ad5cfe2ee9eeece183
562cb3f77cd52c73fe1ec8535f937415,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__marine_metagenome,562cb3f77cd52c73fe1ec8535f937415
85501dbd87138dca81d35143336f10fe,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,85501dbd87138dca81d35143336f10fe
e6444beac57f469ebc541f407191b763,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,e6444beac57f469ebc541f407191b763
31e986b89894b6f354616684abf33bfa,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,,31e986b89894b6f354616684abf33bfa
45233c6dc484264f74787f12916ed8be,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__uncultured_bacterium,45233c6dc484264f74787f12916ed8be
f61403620924a32cf4af3a21f91180a5,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__MB11C04_marine_group,D_6__uncultured_bacterium,f61403620924a32cf4af3a21f91180a5
5df5d82cf08b94a0e4c8ea84ceefac3a,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Pelagicoccus,,5df5d82cf08b94a0e4c8ea84ceefac3a
7c948fcfa30d508226d2a094174da072,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Pelagicoccus,,7c948fcfa30d508226d2a094174da072
52601f1a497d5fb43b92ade4ffce4c5a,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Pelagicoccus,D_6__uncultured_bacterium,52601f1a497d5fb43b92ade4ffce4c5a
a119c73ead748e5386de1bb9ac943157,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__uncultured,D_6__marine_metagenome,a119c73ead748e5386de1bb9ac943157
fbf9cdfb4c199b57372e45954cd3fe46,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__uncultured,D_6__marine_metagenome,fbf9cdfb4c199b57372e45954cd3fe46
c70c4a1d120df7e1074cba912b8d22d8,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Lentimonas,D_6__uncultured_Puniceicoccaceae,c70c4a1d120df7e1074cba912b8d22d8
98a935575236b99db798ae5f7998181e,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Lentimonas,D_6__uncultured_bacterium,98a935575236b99db798ae5f7998181e
231d2588b08dc0248d4c0f9f94ba43d2,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Lentimonas,D_6__uncultured_bacterium,231d2588b08dc0248d4c0f9f94ba43d2
25e123b18b38caf0bd849388fd23fcd1,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Lentimonas,D_6__uncultured_bacterium,25e123b18b38caf0bd849388fd23fcd1
a7a69c32934928b31d04845009095c29,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Lentimonas,,a7a69c32934928b31d04845009095c29
2dee1618d1c471f376f8f44f23832cd8,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,,2dee1618d1c471f376f8f44f23832cd8
6de513d3dc07c1cbbb78b0dc6c4cf698,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__Coraliomargarita_akajimensis,6de513d3dc07c1cbbb78b0dc6c4cf698
9f794a7fba5cac4700b615493cbbfade,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__Coraliomargarita_akajimensis,9f794a7fba5cac4700b615493cbbfade
1b525f2902e0015b45a69253dfeeecfa,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__uncultured_organism,1b525f2902e0015b45a69253dfeeecfa
1bbddf8bc8eefb21b9743b6524addad4,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__A714019,D_6__uncultured_bacterium,1bbddf8bc8eefb21b9743b6524addad4
ea8f3c8fdbf0468b43afa4147a2ea72c,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__A714019,D_6__uncultured_bacterium,ea8f3c8fdbf0468b43afa4147a2ea72c
9f5d223d3d27b879600390e910d8c089,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Coraliomargarita,D_6__uncultured_Verrucomicrobia,9f5d223d3d27b879600390e910d8c089
d30f830f3d73e8d9e0d245a3c778ebc0,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),D_6__metagenome,d30f830f3d73e8d9e0d245a3c778ebc0
f0a72582be71655514d1af7af20b481d,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),D_6__uncultured_marine,f0a72582be71655514d1af7af20b481d
f0abc823406e1837e48639c8c6a398b1,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),D_6__uncultured_marine,f0abc823406e1837e48639c8c6a398b1
a8d3c5cdd93efb3c4d15f31a93bf07d7,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),D_6__uncultured_marine,a8d3c5cdd93efb3c4d15f31a93bf07d7
5de8ba66c067932a3531f3a13bc773cc,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),,5de8ba66c067932a3531f3a13bc773cc
8cce691810291358524fb1c946de43a7,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),,8cce691810291358524fb1c946de43a7
4565f194fefe5230ec620a7e6498a4e3,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),,4565f194fefe5230ec620a7e6498a4e3
c4398da8932a14a3bd0f191aeea350e0,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),,c4398da8932a14a3bd0f191aeea350e0
05bae0b13b5bbc33e5b4dc4b24496073,D_0__Bacteria,D_0__Bacteria,D_1__Marinimicrobia_(SAR406_clade),D_2__Marinimicrobia_(SAR406_clade),D_3__Marinimicrobia_(SAR406_clade),D_4__Marinimicrobia_(SAR406_clade),D_5__Marinimicrobia_(SAR406_clade),,05bae0b13b5bbc33e5b4dc4b24496073
